Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Glen Grant 12y (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0912_GGHNFagrAkS6WXPYa-small.jpg,MXj8RZ5e7zvww6BG5,MXj8RZ5e7zvww6BG5,1789,Glen Grant 12y (0.7l),26169,Fl,fl,Fl,,0.7l,0.7
"GlenDronach 12 Jahre Single Malt (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230309-1048_8KqCwDBRRgrz9uqDc-small.jpg,SEFNg4G9PFmMmuNrL,SEFNg4G9PFmMmuNrL,1790,"GlenDronach 12 Jahre Single Malt (0,7l)",26250,Flasche,flasche,Flasche,,"0,7l",0.7
Glenfarclas 10years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0913_GAK6XDzKMoHGcbNhG-small.jpg,4D4d7NyC95tWxs5Kv,4D4d7NyC95tWxs5Kv,1791,Glenfarclas 10years (0.7l),26152,Fl,fl,Fl,,0.7l,0.7
Glenfarclas 15years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0913_7Aa3cfzwfBfNyFuqM-small.jpg,Bab8WjKiD9LJshgKG,Bab8WjKiD9LJshgKG,1792,Glenfarclas 15years (0.7l),26153,Fl,fl,Fl,,0.7l,0.7
Glenfiddich 12years Old Special (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220711-1441_HLxZjRJ4X6xbHoYdA-small.jpg,r3N37qfQTE2ibCSwt,r3N37qfQTE2ibCSwt,1793,Glenfiddich 12years Old Special (0.7l),26144,Fl,fl,Fl,,0.7l,0.7
Glenfiddich 15years Old 2013 Solera (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220711-1443_eWAbxa4M3BkXaYymX-small.jpg,4tqnfS9kzXkemwFyr,4tqnfS9kzXkemwFyr,1794,Glenfiddich 15years Old 2013 Solera (0.7l),26145,Fl,fl,Fl,,0.7l,0.7
Glenfiddich 18years Old Small Batch (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0914_bgXNKhTXKjgCGRAHw-small.jpg,codYDMpxdCKwpMMrP,codYDMpxdCKwpMMrP,1795,Glenfiddich 18years Old Small Batch (0.7l),26146,Fl,fl,Fl,,0.7l,0.7
Glenfiddich 21years Old Highland (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0915_v7Tc4rY8ndBQbewLi-small.jpg,AWmWMg6WN7eCu3mny,AWmWMg6WN7eCu3mny,1796,Glenfiddich 21years Old Highland (0.7l),26147,Fl,fl,Fl,,0.7l,0.7
Glenglassaugh Revival (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0915_YT5fTw3NrAFCGWuQL-small.jpg,em8riuYh39GPBQkMJ,em8riuYh39GPBQkMJ,1797,Glenglassaugh Revival (0.7l),26155,Fl,fl,Fl,,0.7l,0.7
Glenkinchie 12years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1929_ws7Yd7QDNd4eucseb-small.jpg,iost3q8Bv6x8CHCXY,iost3q8Bv6x8CHCXY,1798,Glenkinchie 12years (0.7l),26154,Fl,fl,Fl,,0.7l,0.7
Glenkinchie Distillers Edition 43%,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230130-0803_Es52sfhnqrG4Y93Pn-small.jpg,3pStw7XFzpivzgFNi,3pStw7XFzpivzgFNi,1799,Glenkinchie Distillers Edition 43%,26248,Flasche,flasche-,Flasche,,,
Glenmorangie 18years (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1351_5CRooPetv3EgxPZGb-small.jpg,Naa9MTqXxi3jauPtZ,Naa9MTqXxi3jauPtZ,1800,Glenmorangie 18years (0.7l),26136,Fl,fl,Fl,,0.7l,0.7
