Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Scavi & Ray - Spumante Luminoso Spumante DOC (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231123-1358_4wgEXqKNEapb38tE9-small.jpeg,fca8TSkiZ5H2tyMt4,fca8TSkiZ5H2tyMt4,3974,"Scavi & Ray - Spumante Luminoso Spumante DOC (0,75l)",28124,Flasche,flasche,Flasche,,"0,75l",0.75
"Scavi & Ray Ice Prestige 24x0,2l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0842_pKrMdbwWjShBBcL72-small.jpeg,5iAAjmTYfNj8Nc67C,5iAAjmTYfNj8Nc67C,3980,"Scavi & Ray Ice Prestige 24x0,2l",28117,Karton,karton,Karton,,"0,2l",0.2
"Schloss Biebrich Sekt trocken (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231015-1725_FiWAjqC9MnRPw2CYn-small.jpeg,4c7ygWkcRwvthQwAm,4c7ygWkcRwvthQwAm,4011,"Schloss Biebrich Sekt trocken (0,75l)",27068,Fl.,fl,Fl.,,"0,75l",0.75
"Schloß Frankenberg - Secco Amalie Löw 0,75l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0843_scb73PJZeA7qxbCoM-small.jpeg,yrJa9yuk8ZmAJTaRN,yrJa9yuk8ZmAJTaRN,4016,"Schloß Frankenberg - Secco Amalie Löw 0,75l",30281,Flasche (1 Flache),karton,Flasche (1 Flache),,"0,75l",0.75
Secco Hausmarke (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240901-0505_z57ETXoAcB6a2f7XD-small.jpeg,BWTbMs6jeTGoQkj4R,BWTbMs6jeTGoQkj4R,4080,Secco Hausmarke (0.75l),28002,Fl,fl,Fl,,0.75l,0.75
Sieur D'Arques - Grande Cuvée 1531 (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0843_BnnMKJPv8kM9FLzGa-small.jpeg,DWxRandG5RxntQvhN,DWxRandG5RxntQvhN,4114,Sieur D'Arques - Grande Cuvée 1531 (0.75l),29005,Fl,fl,Fl,,0.75l,0.75
Sieur D'Arques - Grande Cuvée 1531 Crémant Brut (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0844_kGnFzzet6JK7PBjKA-small.jpeg,GCPb6tLb552y5Ei5j,GCPb6tLb552y5Ei5j,4115,Sieur D'Arques - Grande Cuvée 1531 Crémant Brut (0.75l),29002,Fl,fl,Fl,,0.75l,0.75
Sieur D'Arques - Grande Cuvée 1531 Crémant Rosé Brut (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0845_ie3Kb5q9DR4LfNAcR-small.jpeg,A4CdmcBPXDyvb6ggp,A4CdmcBPXDyvb6ggp,4116,Sieur D'Arques - Grande Cuvée 1531 Crémant Rosé Brut (0.75l),29004,Fl,fl,Fl,,0.75l,0.75
Simonsig Estate - Kaapse Vonkel (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231207-0924_RcuYy38QdnSovqj63-small.jpeg,GNNgg2Z5yCTMMZoGq,GNNgg2Z5yCTMMZoGq,4130,Simonsig Estate - Kaapse Vonkel (0.75l),29050,Fl,fl,Fl,,0.75l,0.75
Simonsig Estate - Kaapse Vonkel (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0851_RMjqAii78JsQMbDBF-small.jpeg,tTvBgFD2b8R9QuqtY,tTvBgFD2b8R9QuqtY,4131,Simonsig Estate - Kaapse Vonkel (0.75l),29051,Fl,fl,Fl,,0.75l,0.75
