Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Absolut Vodka Vanilia (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1511_dxKTaFC36y2NF42sE-small.jpg,Xdvv9vasT7vt7Cp49,Xdvv9vasT7vt7Cp49,56,Absolut Vodka Vanilia (1l),25020,Fl,fl,Fl,,1l,1
"Absolut Vodka Vanilia 0,7l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221222-1248_fCWY8Y2o3YnCzkgvD-small.jpg,WX2GT7iHcFpvunciZ,WX2GT7iHcFpvunciZ,57,"Absolut Vodka Vanilia 0,7l",25129,Flasche,flasche,Flasche,,"0,7l",0.7
"Bavarka - Bavarian Wodka (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0747_qjdZrjEwaov8ijvZq-small.jpeg,dSRmaaKXeX439gY4e,dSRmaaKXeX439gY4e,417,"Bavarka - Bavarian Wodka (0,5l)",25147,Fl,fl,Fl,Vorbesteller | Vorbesteller,"0,5l",0.5
Beganoff Vodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2101_CHzENxg5N9cwoBPdc-small.jpg,wxfzyhhdYv66bTQbp,wxfzyhhdYv66bTQbp,438,Beganoff Vodka (1l),25107,Fl,fl,Fl,,1l,1
"Belenkaya Gold 0,7l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230129-1004_LhjZuqHyHazffXGDj-small.jpg,Qov9ZGcGPf4xX6PQs,Qov9ZGcGPf4xX6PQs,439,"Belenkaya Gold  0,7l",25133,Flasche,flasche,Flasche,,"0,7l",0.7
Beluga Noble Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-2105_Z97TxYNPupMdEoMtS-small.jpg,ospNot3wgYHCcwP8d,ospNot3wgYHCcwP8d,446,Beluga Noble Vodka (0.7l),25098,Fl,fl,Fl,,0.7l,0.7
Belvedere Dirty Brew (0.7l),,PLgxCSygk9qEjRAcb,PLgxCSygk9qEjRAcb,447,Belvedere Dirty Brew                (0.7l),25042,Fl,fl,Fl,,0.7l,0.7
"Belvedere Dirty Brew (60x0,05l)",,5q66pmTgSHYHJPSX5,5q66pmTgSHYHJPSX5,448,"Belvedere Dirty Brew  (60x0,05l)",25043,Karton (60 Fl),karton,Karton (60 Fl),,"0,05l",0.05
Belvedere Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220825-0528_yuBquAKazcpwPXXac-small.jpg,hCCzgAEhoxEWuZsvN,hCCzgAEhoxEWuZsvN,449,Belvedere Vodka (0.7l),25035,Fl,fl,Fl,,0.7l,0.7
Belvedere Vodka (1.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-1143_Dtca9rASAaW9y5qfp-small.jpg,rpanExMsmNcEe8qgY,rpanExMsmNcEe8qgY,450,Belvedere Vodka (1.75l),25037,Fl,fl,Fl,,1.75l,1.75
Belvedere Vodka (3l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-1141_mrHmmeoSvNxp9Scx8-small.jpg,Px3L4Q9uCDwFPStKE,Px3L4Q9uCDwFPStKE,451,Belvedere Vodka (3l),25038,Fl,fl,Fl,,3l,3
Belvedere Vodka (60x0.05l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241018-1058_bPRuXuEr7xT2vJEE8-small.jpeg,xvfBuaaW7LJkugZS5,xvfBuaaW7LJkugZS5,452,Belvedere Vodka (60x0.05l),25036,Ki,fl,Ki,,0.05l,0.05
Belvedere Vodka (6l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-1142_b2JrtKQmPXesFdxog-small.jpg,en9x4hH7pxzqkQLro,en9x4hH7pxzqkQLro,453,Belvedere Vodka (6l),25039,Fl,fl,Fl,,6l,6
"Belvedere Vodka 10 (1,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241129-1408_GCEgvxm8dQM7Q375D-small.jpeg,H2eQ8ppAtJrNTuuER,H2eQ8ppAtJrNTuuER,454,"Belvedere Vodka 10       (1,75l)",25146,Fl,fl,Fl,,"1,75l",1.75
"Belvedere Vodka 10! (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230818-1605_CsnReFQA9a7Fmq3FF-small.jpeg,8incar7fXkoe8ctLj,8incar7fXkoe8ctLj,455,"Belvedere Vodka 10! (0,7l)",25135,Fl.,fl,Fl.,,"0,7l",0.7
Belvedere Vodka Bartezek (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1344_hfnco99FC2XG8Am8L-small.jpg,w4eBjbLhpTJ2L34C8,w4eBjbLhpTJ2L34C8,456,Belvedere Vodka Bartezek (0.7l),25041,Fl,fl,Fl,,0.7l,0.7
Belvedere Vodka Chrome Bespoke (1.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250522-0746_GRCDX75DMwpyKToRn-small.jpeg,x7yaL4iEW3w4wKzy5,x7yaL4iEW3w4wKzy5,457,Belvedere Vodka Chrome Bespoke (1.75l),25109,Fl,fl,Fl,,1.75l,1.75
Belvedere Vodka Smogory (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1345_D7Q8QwnXw93srpHDM-small.jpg,ShHfZzkArnaFTwvCr,ShHfZzkArnaFTwvCr,458,Belvedere Vodka Smogory (0.7l),25040,Fl,fl,Fl,,0.7l,0.7
"Brave Eastern Vodka (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250521-1018_PHLQiioyF8e5qF582-small.jpeg,NFbkNemvpa3eGCc8w,NFbkNemvpa3eGCc8w,653,"Brave Eastern Vodka (0,7l)",25148,Fl,fl,Fl,Vorbesteller | Vorbesteller,"0,7l",0.7
"Chopin Wheat Vodka (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240825-1146_Mfk5h99uRoej4jSeZ-small.jpeg,,,,,,,,,,,
Ciroc Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220825-0525_fZwKaSjD6a83x3MnJ-small.jpg,,,,,,,,,,,
