Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
G'Vine Gin Nouaison (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0702_DJC2J3aNedqmfgKXH-small.jpg,r4qYw5sLAppoGbcpf,r4qYw5sLAppoGbcpf,1638,G'Vine Gin Nouaison (0.7l),12080,Fl,fl,Fl,,0.7l,0.7
Garden Shed London Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0702_mKg85FMhAhrop99Y8-small.jpg,uRN8eHHg6uu7rMdrb,uRN8eHHg6uu7rMdrb,1669,Garden Shed London Dry Gin (0.7l),12119,Fl,fl,Fl,,0.7l,0.7
Gear Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0702_hCZaS2ZWagCjK5XTZ-small.jpg,qqgaKRH8BZxyvJQAM,qqgaKRH8BZxyvJQAM,1670,Gear Dry Gin (0.5l),12180,Fl,fl,Fl,,0.5l,0.5
Gin Eva (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0704_N987jzKnthyNduvu5-small.jpg,7KuZh2RpAzTHaYuRz,7KuZh2RpAzTHaYuRz,1779,Gin Eva (0.7l),12128,Fl,fl,Fl,,0.7l,0.7
Gin Hausmarke (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-0951_YZSTkkJRgh58rREk2-small.jpg,KbugyM8gsubhkY9iM,KbugyM8gsubhkY9iM,1780,Gin Hausmarke (1l),12001,Fl,fl,Fl,,1l,1
Gin Lago Tegernsee Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0459_4MeQdsKbNQy4P3XXA-small.png,y5CM4oWdysz5Z7iWG,y5CM4oWdysz5Z7iWG,1781,Gin Lago Tegernsee Dry Gin (0.5l),12200,Fl,fl,Fl,,0.5l,0.5
Gin Mare (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221107-1013_XPz3oxdNoGJYEWjQu-small.jpg,wQowgqyMLKB6jvWu8,wQowgqyMLKB6jvWu8,1782,Gin Mare (0.7l),12028,Fl,fl,Fl,,0.7l,0.7
Gin Raw (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0500_RXkauzyznpQyeKwxY-small.jpg,sEgNrp3XCx8AcY8pu,sEgNrp3XCx8AcY8pu,1783,Gin Raw (0.7l),12190,Fl,fl,Fl,,0.7l,0.7
Gin Sul Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0459_9obmjcdkz9BittWLM-small.jpg,Gj5cWetGZ98pbnFBY,Gj5cWetGZ98pbnFBY,1784,Gin Sul Dry Gin (0.5l),12060,Fl,fl,Fl,,0.5l,0.5
"Gin Sul Ilhas Dosul (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240105-1322_revbXxbqvxbcddtME-small.jpeg,NdXPqoLLqzXbxjXxj,NdXPqoLLqzXbxjXxj,1785,"Gin Sul Ilhas Dosul    (0,5l)",12248,Fl,fl,Fl,,"0,5l",0.5
"Gin Sul Laranja (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230710-0905_uRQ4PNfFMtKij49wu-small.png,kKCXC79EAYmqzMf5z,kKCXC79EAYmqzMf5z,1786,"Gin Sul Laranja (0,5l)",12244,Flasche,flasche,Flasche,,"0,5l",0.5
GinSTR Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0500_EioNxyQ6py2iQmAjn-small.jpg,ZTS6QbNnFYerqeQvc,ZTS6QbNnFYerqeQvc,1788,GinSTR Dry Gin (0.5l),12102,Fl,fl,Fl,,0.5l,0.5
Gold 999.9 Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0501_SAkAqPZxSZskt43e2-small.jpg,PPLxobTdgDKPqNLsh,PPLxobTdgDKPqNLsh,1814,Gold 999.9 Gin (0.7l),12120,Fl,fl,Fl,,0.7l,0.7
