Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Red Bull Organic Black Orange (0.33),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250512-1021_7tQuqwb5oDhTvSBvZ-small.jpeg,3bEG7DtGY953Ejv8q,3bEG7DtGY953Ejv8q,3703,Red Bull Organic Black Orange  (0.33),4067,Ki (24 Fl),ki,Ki (24 Fl),,,
Red Bull Tonic Water (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0819_bQ3T4Z2zpT7rKXnkr-small.jpg,Ru74yZkwdMEYC3v5W,Ru74yZkwdMEYC3v5W,3711,Red Bull Tonic Water (0.25l),4065,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
SanBitter San Pellegrino 6er Pack (0.1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1632_xC4K3aQn7EsuyzzjS-small.jpg,ezk8Zep2MakbT7vcL,ezk8Zep2MakbT7vcL,3925,SanBitter San Pellegrino  6er Pack (0.1l),4064,Krt (6 Fl),krt,Krt (6 Fl),,0.1l,0.1
Schweppes Bitter Lemon (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1626_kD2m53Yv2c5MwFFvC-small.jpg,San93yQctdQgK7hz7,San93yQctdQgK7hz7,4049,Schweppes Bitter Lemon (0.2l),4010,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Schweppes Bitter Lemon (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220615-1336_WAnoRKu8fqnsJwpsd-small.jpg,xzWMJBuuHgbxdDz2H,xzWMJBuuHgbxdDz2H,4050,Schweppes Bitter Lemon (1l),4014,Krt (6 Fl),krt,Krt (6 Fl),,1l,1
Schweppes Dry Tonic (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1627_RssE2G29EXndp6Xdm-small.jpg,3ArEuoWkrzsALxanr,3ArEuoWkrzsALxanr,4051,Schweppes Dry Tonic (0.2l),4017,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Schweppes Dry Tonic (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1121_TtoCvbzCx5ZGkKDig-small.jpg,6ZFsnvLZeqHBi3Dg2,6ZFsnvLZeqHBi3Dg2,4052,Schweppes Dry Tonic (1l),4073,Krt (6 Fl),krt,Krt (6 Fl),,1l,1
Schweppes Ginger Ale (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2021_wAMhyW7pPzGcbbT9W-small.jpg,dH3vGTgWTA3a5AHya,dH3vGTgWTA3a5AHya,4053,Schweppes Ginger Ale (0.2l),4011,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Schweppes Ginger Ale (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1010_vwggapT6BhqWPeGgz-small.jpg,XzZBEvdgk95hNWEyc,XzZBEvdgk95hNWEyc,4054,Schweppes Ginger Ale (1l),4015,Krt (6 Fl),krt,Krt (6 Fl),,1l,1
Schweppes Ginger Beer (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2035_KeAESNecrqmDE8Wjw-small.jpg,8vqJM5Q3J3oSd5j2N,8vqJM5Q3J3oSd5j2N,4055,Schweppes Ginger Beer (0.2l),4012,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
