Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
La Quintinye Vermouth Royal Blanc (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1230_zwxxLAweuCnMr4WqL-small.jpeg,vkWRMQNQQLhzWELf7,vkWRMQNQQLhzWELf7,2464,La Quintinye Vermouth Royal Blanc (0.75l),2056,Fl,fl,Fl,,0.75l,0.75
Lillet Blanc (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1043_ZSRCatTNf5KjRtkj3-small.jpg,2xYDvybk3WSMMJ6Sw,2xYDvybk3WSMMJ6Sw,2575,Lillet Blanc (0.75l),2001,Fl,fl,Fl,,0.75l,0.75
Lillet Rose (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230606-1042_MHTzttJZva75uc5cb-small.jpg,a7DdJTqFJYbqqihBT,a7DdJTqFJYbqqihBT,2576,Lillet Rose (0.75l),2002,Fl,fl,Fl,,0.75l,0.75
Lillet Rouge (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1230_YofKs7onf2aef6PJs-small.jpeg,RcXyEFrX82scSWuWp,RcXyEFrX82scSWuWp,2578,Lillet Rouge (0.75l),2003,Fl,fl,Fl,,0.75l,0.75
Linie Aquavit (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1230_7pnAPrGzwrwAGvzwy-small.jpeg,KgoQZ43f6uJ5XjRtr,KgoQZ43f6uJ5XjRtr,2587,Linie Aquavit (0.7l),2050,Fl,fl,Fl,,0.7l,0.7
Lustau Los Arcos Medium Dry Sherry (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1231_9E3oswC32cqMkHP2w-small.jpeg,ehdq4rffoJbMsq2fQ,ehdq4rffoJbMsq2fQ,2624,Lustau Los Arcos Medium Dry Sherry (0.7l),2069,Fl,fl,Fl,,0.7l,0.7
Luxardo Aperitivo (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1232_2ttdQB7J4yE3GtAYR-small.jpeg,SLRTQBxRcWgwR9vr2,SLRTQBxRcWgwR9vr2,2626,Luxardo Aperitivo (0.7l),2016,Fl,fl,Fl,,0.7l,0.7
Malteserkreuz Aquavit (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1233_fHw3GNfn2ezBtdjnp-small.jpeg,62AFonmBkCPNvDNAh,62AFonmBkCPNvDNAh,2695,Malteserkreuz Aquavit (0.7l),2053,Fl,fl,Fl,,0.7l,0.7
Martini Bianco (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0954_eZ42Xg7qXdR8k7i3p-small.jpg,MqTwoLPEssMP8tuc3,MqTwoLPEssMP8tuc3,2817,Martini Bianco (0.75l),2029,Fl,fl,Fl,,0.75l,0.75
Martini Bianco (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220815-0954_Ysmqhhkbf8ATybPE9-small.jpg,u2zxQqXCkpwAe3gGB,u2zxQqXCkpwAe3gGB,2818,Martini Bianco (1l),2030,Fl,fl,Fl,,1l,1
Martini Bitter (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1233_bWu8r2K3nzhgXHuNn-small.jpeg,FeKrF9fHeGsakFoxF,FeKrF9fHeGsakFoxF,2819,Martini Bitter (0.7l),2036,Fl,fl,Fl,,0.7l,0.7
Martini Extra Dry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1932_Fnkgq5xSebdNnwHXf-small.jpg,hHpiPmWf8SzSi3Jfe,hHpiPmWf8SzSi3Jfe,2820,Martini Extra Dry (0.75l),2034,Fl,fl,Fl,,0.75l,0.75
Martini Extra Dry (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1233_P9exXQdwCRAvmDpbx-small.jpeg,SGYgMrrmnuG8HbE9c,SGYgMrrmnuG8HbE9c,2821,Martini Extra Dry (1l),2035,Fl,fl,Fl,,1l,1
Martini Fiero (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1233_BDS9f96X3aBk4utna-small.jpeg,eKjRMPn2nv4oDKjbT,eKjRMPn2nv4oDKjbT,2822,Martini Fiero (0.75l),2037,Fl,fl,Fl,,0.75l,0.75
Martini Fiero (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1606_4sds75YkaDJmY8Nxh-small.jpg,ABinHNoCYTjvETejo,ABinHNoCYTjvETejo,2823,Martini Fiero (1l),2064,Fl,fl,Fl,,1l,1
Martini Floreale alkoholfrei (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1453_9fpGiS4ZxemgfXyox-small.jpg,B5QyXuG8KzNRXNDcX,B5QyXuG8KzNRXNDcX,2824,Martini Floreale alkoholfrei (0.75l),2080,Fl,fl,Fl,,0.75l,0.75
Martini Riserva Ambrato (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1234_9Tr85Pks9LkJsGkfo-small.jpeg,6WdxctLNZtjLYbWuY,6WdxctLNZtjLYbWuY,2825,Martini Riserva Ambrato (0.75l),2087,Fl,fl,Fl,,0.75l,0.75
Martini Riserva Rubino (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1605_jtuCixLTbcJgBxv8T-small.jpg,TkGie8t39NbxgyjwS,TkGie8t39NbxgyjwS,2826,Martini Riserva Rubino (0.75l),2086,Fl,fl,Fl,,0.75l,0.75
Martini Rosato (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1235_fdJ8XvrEXQQMXEnTL-small.jpeg,aGaknWdEdixBs3YAb,aGaknWdEdixBs3YAb,2827,Martini Rosato (0.75l),2033,Fl,fl,Fl,,0.75l,0.75
Martini Rosso (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230419-1207_L8j4GpYJdXeCB89AS-small.jpg,23XASbLPKBNXTjmvc,23XASbLPKBNXTjmvc,2828,Martini Rosso (0.75l),2031,Fl,fl,Fl,,0.75l,0.75
Martini Rosso (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2122_zXP9i4cAdsAKtNkme-small.jpg,5rhzpE4pnnfmo6q8v,5rhzpE4pnnfmo6q8v,2829,Martini Rosso (1l),2032,Fl,fl,Fl,,1l,1
Martini Vibrante alkoholfrei (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1604_dLW56XzAbHYsW5GLp-small.png,uEHwbcpnkPo6ARxkw,uEHwbcpnkPo6ARxkw,2830,Martini Vibrante alkoholfrei (0.75l),2083,Fl,fl,Fl,,0.75l,0.75
Molinari Sambuca (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230413-1153_hF3jk8tqBmErajoLB-small.jpg,wqdtxft6DzHpW3HG2,wqdtxft6DzHpW3HG2,2952,Molinari Sambuca (0.7l),1017,Fl,fl,Fl,,0.7l,0.7
Molinari Sambuca (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220615-1243_ezhjwPrpA97xqejKb-small.jpg,E8iCiuhptgk9Lk4e7,E8iCiuhptgk9Lk4e7,2953,Molinari Sambuca (1l),1018,Fl,fl,Fl,,1l,1
Molinari Sambuca Caffè (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1235_at8oeDehYTd8ivN6k-small.jpeg,ogYj8Ejqq4mjZC7Af,ogYj8Ejqq4mjZC7Af,2954,Molinari Sambuca Caffè (0.7l),1019,Fl,fl,Fl,,0.7l,0.7
Montana Absinth 55 (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-0925_9SBKpcazeGLp5K2ev-small.jpeg,aXEYp8rdHf3gFnfwR,aXEYp8rdHf3gFnfwR,3161,Montana Absinth 55 (1l),1026,Fl,fl,Fl,,1l,1
